,raceId,driverId,pitStopNumber,pitStopLap,pitStopDuration,pitStopDurationInMilliseconds
817,854,813,2,25,30.187,30187
818,854,5,2,26,31.621,31621
819,854,24,2,26,32.122,32122
820,854,17,2,29,31.204,31204
821,854,816,2,28,31.592,31592
822,854,814,2,29,29.764,29764
823,854,16,2,29,33.418,33418
824,854,3,3,29,30.261,30261
825,854,815,2,29,33.344,33344
826,854,817,3,27,33.058,33058
827,854,811,3,28,30.832,30832
828,854,1,4,29,30.706,30706
829,854,20,2,30,30.809,30809
830,854,155,2,29,31.602,31602
831,854,18,2,30,29.921,29921
832,854,808,2,29,30.625,30625
833,854,22,2,30,30.544,30544
834,854,67,2,31,31.394,31394
835,854,153,3,35,31.836,31836
836,854,155,3,40,24.715,24715
837,854,13,4,41,30.983,30983
838,854,813,3,45,30.477,30477
839,854,15,3,44,31.168,31168
840,854,17,3,47,30.413,30413
841,854,24,3,45,31.687,31687
842,854,18,3,48,30.305,30305
843,854,1,5,48,29.876,29876
844,854,5,3,47,31.207,31207
845,854,20,3,49,30.796,30796
846,854,808,3,47,30.485,30485
847,854,4,3,49,29.972,29972
848,854,67,3,49,32.739,32739
849,854,24,4,46,42.920,42920
850,854,811,4,48,30.987,30987
851,854,155,4,53,30.869,30869
852,855,1,1,8,21.091,21091
853,855,16,1,8,21.511,21511
854,855,24,1,8,28.244,28244
855,855,20,1,9,22.374,22374
856,855,30,1,9,20.667,20667
857,855,18,1,10,21.094,21094
858,855,4,1,10,21.147,21147
859,855,17,1,10,21.820,21820
860,855,814,1,10,21.964,21964
861,855,155,1,10,24.263,24263
862,855,5,1,10,21.412,21412
863,855,13,1,11,21.313,21313
864,855,67,1,11,21.849,21849
865,855,15,1,11,21.636,21636
866,855,817,1,11,23.723,23723
867,855,22,1,12,22.130,22130
868,855,3,1,12,20.575,20575
869,855,10,1,12,25.563,25563
870,855,816,1,13,23.013,23013
871,855,811,1,15,25.927,25927
872,855,813,1,16,21.339,21339
873,855,153,1,17,21.792,21792
874,855,808,1,18,21.304,21304
875,855,20,2,19,21.596,21596
876,855,17,2,19,21.369,21369
877,855,18,2,20,20.713,20713
878,855,10,2,19,21.726,21726
879,855,815,1,20,21.655,21655
880,855,4,2,21,21.319,21319
881,855,1,2,21,22.821,22821
882,855,13,2,22,21.214,21214
883,855,5,2,22,21.519,21519
884,855,817,2,22,23.172,23172
885,855,16,2,23,21.337,21337
886,855,816,2,23,22.258,22258
887,855,30,2,24,22.570,22570
888,855,814,2,24,21.964,21964
889,855,155,2,24,22.299,22299
890,855,22,2,24,22.736,22736
891,855,3,2,24,20.665,20665
892,855,24,2,23,24.716,24716
893,855,15,2,24,22.233,22233
894,855,813,2,25,21.075,21075
895,855,20,3,33,21.705,21705
896,855,17,3,34,21.455,21455
897,855,1,3,35,21.292,21292
898,855,814,3,35,21.553,21553
899,855,811,2,35,22.466,22466
900,855,18,3,36,20.998,20998
901,855,13,3,36,21.100,21100
902,855,153,2,36,22.584,22584
903,855,24,3,35,22.631,22631
904,855,4,3,37,20.731,20731
905,855,815,2,37,24.461,24461
906,855,16,3,37,21.839,21839
907,855,22,3,37,21.890,21890
908,855,5,3,37,22.532,22532
909,855,10,3,36,22.877,22877
910,855,15,3,38,22.156,22156
911,855,816,3,37,24.269,24269
912,855,808,2,39,20.832,20832
913,855,817,3,38,22.910,22910
914,855,30,3,41,20.879,20879
915,855,3,3,41,20.809,20809
916,855,813,3,41,21.012,21012
917,856,24,1,1,26.379,26379
918,856,155,1,10,21.623,21623
919,856,22,1,10,21.722,21722
920,856,814,1,11,22.075,22075
921,856,15,1,12,22.441,22441
922,856,18,1,13,20.766,20766
923,856,3,1,13,20.091,20091
924,856,811,1,13,21.163,21163
925,856,5,1,13,21.951,21951
926,856,17,1,14,20.828,20828
927,856,13,1,14,23.642,23642
928,856,808,1,14,21.478,21478
929,856,30,1,14,20.238,20238
930,856,67,1,14,22.098,22098
931,856,1,1,15,20.846,20846
932,856,4,1,15,20.978,20978
933,856,20,1,16,19.985,19985
934,856,16,1,16,24.820,24820
935,856,813,1,16,21.569,21569
936,856,815,1,16,21.225,21225
937,856,10,1,16,22.533,22533
938,856,817,1,16,23.196,23196
939,856,816,1,16,26.905,26905
940,856,153,1,17,22.301,22301
941,856,24,2,16,23.544,23544
942,856,813,2,22,13.984,13984
943,856,155,2,24,25.578,25578
944,856,3,2,27,20.772,20772
945,856,813,3,28,22.035,22035
946,856,811,2,30,21.893,21893
947,856,814,2,31,21.060,21060
948,856,22,2,31,22.347,22347
949,856,1,2,33,20.584,20584
950,856,17,2,33,20.800,20800
951,856,20,2,34,20.170,20170
952,856,18,2,34,20.758,20758
953,856,13,2,34,21.080,21080
954,856,16,2,35,21.916,21916
955,856,67,2,36,21.992,21992
956,856,815,2,36,21.385,21385
957,856,15,2,36,22.851,22851
958,856,4,2,37,20.639,20639
959,856,153,2,37,22.325,22325
960,856,5,2,38,22.669,22669
961,856,816,2,38,22.412,22412
962,856,24,3,38,22.092,22092
963,856,10,2,41,22.481,22481
964,856,817,2,41,22.115,22115
965,856,155,3,42,21.472,21472
966,856,815,3,53,21.971,21971
967,857,815,1,1,22.676,22676
968,857,10,1,1,27.378,27378
969,857,22,1,1,33.650,33650
970,857,15,1,1,40.734,40734
971,857,814,1,2,21.525,21525
972,857,808,1,3,27.137,27137
973,857,16,1,15,21.424,21424
974,857,17,1,16,21.392,21392
975,857,4,1,16,21.873,21873
976,857,1,1,16,22.530,22530
977,857,153,1,16,22.856,22856
978,857,13,1,17,21.848,21848
979,857,3,1,17,21.149,21149
980,857,18,1,18,21.092,21092
981,857,30,1,18,20.893,20893
982,857,67,1,18,22.579,22579
983,857,20,1,19,21.415,21415
984,857,814,2,19,24.150,24150
985,857,5,1,21,22.226,22226
986,857,811,1,22,22.144,22144
987,857,39,1,22,24.046,24046
988,857,816,1,22,22.687,22687
989,857,1,2,24,27.193,27193
990,857,817,1,25,25.074,25074
991,857,15,2,27,22.894,22894
992,857,13,2,30,14.919,14919
993,857,13,3,31,27.619,27619
994,857,817,2,32,42.529,42529
995,857,808,2,33,22.519,22519
996,857,815,2,34,24.789,24789
997,857,16,2,35,21.977,21977
998,857,22,2,35,22.339,22339
999,857,17,2,37,21.240,21240
1000,857,4,2,39,21.755,21755
1001,857,814,3,39,20.984,20984
1002,857,5,2,41,22.001,22001
1003,857,3,2,45,22.978,22978
1004,857,1,3,45,22.172,22172
1005,857,18,2,46,21.838,21838
1006,857,153,2,46,23.084,23084
1007,857,20,2,47,21.449,21449
1008,857,30,2,50,21.482,21482
1009,857,39,2,50,23.605,23605
1010,857,811,2,56,21.723,21723
1011,857,816,2,55,22.472,22472
1012,857,15,3,54,24.150,24150
1013,857,817,3,56,28.474,28474
1014,858,811,1,1,20.882,20882
1015,858,815,1,2,24.654,24654
1016,858,155,1,5,19.833,19833
1017,858,13,1,15,20.471,20471
1018,858,153,1,15,43.574,43574
1019,858,1,1,16,19.439,19439
1020,858,4,1,16,20.211,20211
1021,858,18,1,16,20.908,20908
1022,858,16,1,16,20.356,20356
1023,858,30,1,16,19.660,19660
1024,858,5,1,16,21.146,21146
1025,858,17,1,17,25.182,25182
1026,858,3,1,17,19.785,19785
1027,858,15,1,17,20.824,20824
1028,858,808,1,18,20.738,20738
1029,858,22,1,18,24.219,24219
1030,858,817,1,18,21.693,21693
1031,858,811,2,20,20.330,20330
1032,858,24,1,24,21.247,21247
1033,858,813,1,25,20.201,20201
1034,858,10,1,25,21.792,21792
1035,858,814,1,27,20.216,20216
1036,858,815,2,27,19.979,19979
1037,858,813,2,30,12.897,12897
1038,858,155,2,33,23.108,23108
1039,858,22,2,34,20.534,20534
1040,858,17,2,35,20.000,20000
1041,858,153,2,34,21.363,21363
1042,858,18,2,36,20.301,20301
1043,858,16,2,36,20.614,20614
1044,858,811,3,36,12.959,12959
1045,858,808,2,38,19.968,19968
1046,858,1,2,40,19.350,19350
1047,858,5,2,39,20.652,20652
1048,858,13,2,40,20.035,20035
1049,858,30,2,42,20.638,20638
1050,858,817,2,41,23.192,23192
1051,858,4,2,43,21.314,21314
1052,858,15,2,42,20.791,20791
1053,858,10,2,44,20.561,20561
1054,858,3,2,48,19.907,19907
1055,858,17,3,54,19.525,19525
1056,859,30,1,10,25.481,25481
1057,859,811,1,12,21.900,21900
1058,859,808,1,13,21.169,21169
1059,859,16,1,14,21.097,21097
1060,859,18,1,15,22.005,22005
1061,859,4,1,16,20.773,20773
1062,859,1,1,16,21.099,21099
1063,859,3,1,16,20.773,20773
1064,859,22,1,16,21.537,21537
1065,859,20,1,17,20.927,20927
1066,859,814,1,17,20.745,20745
1067,859,813,1,17,21.561,21561
1068,859,5,1,17,22.854,22854
1069,859,17,1,18,20.755,20755
1070,859,811,2,18,14.029,14029
1071,859,67,1,19,22.417,22417
1072,859,815,1,20,22.221,22221
1073,859,816,1,20,21.859,21859
1074,859,817,1,20,23.473,23473
1075,859,13,1,21,21.696,21696
1076,859,155,1,21,25.117,25117
1077,859,153,1,21,22.773,22773
1078,859,24,1,21,22.666,22666
1079,859,10,1,21,22.452,22452
1080,859,15,1,22,22.616,22616
1081,859,811,3,28,23.289,23289
1082,859,808,2,30,23.102,23102
1083,859,18,2,31,21.038,21038
1084,859,16,2,31,20.900,20900
1085,859,5,2,31,22.013,22013
1086,859,1,2,33,20.396,20396
1087,859,30,2,32,20.782,20782
1088,859,22,2,34,22.590,22590
1089,859,4,2,35,20.664,20664
1090,859,17,2,38,20.990,20990
1091,859,20,2,39,20.652,20652
1092,859,814,2,40,21.767,21767
1093,859,3,2,42,20.658,20658
1094,859,67,2,42,22.461,22461
1095,859,816,2,41,23.542,23542
1096,859,817,2,41,22.904,22904
1097,859,15,2,42,21.555,21555
1098,859,155,2,43,21.231,21231
1099,859,1,3,44,20.681,20681
1100,859,815,2,44,21.337,21337
1101,859,13,2,45,21.053,21053
1102,859,16,3,45,21.138,21138
1103,859,808,3,45,21.781,21781
1104,859,24,2,45,22.996,22996
1105,859,153,2,48,21.855,21855
1106,859,811,4,48,22.128,22128
1107,859,5,3,49,21.478,21478
1108,859,18,3,52,21.583,21583
1109,859,30,3,51,21.373,21373
1110,859,4,3,54,20.752,20752
1111,859,22,3,53,21.638,21638
1112,859,17,3,58,20.781,20781
1113,859,20,3,59,22.094,22094
1114,860,811,1,1,24.599,24599
1115,860,817,1,1,32.319,32319
1116,860,13,1,11,22.313,22313
1117,860,3,1,12,23.203,23203
1118,860,4,1,13,22.035,22035
1119,860,155,1,13,25.346,25346
1120,860,814,1,13,24.933,24933
1121,860,17,1,14,23.302,23302
1122,860,5,1,14,24.397,24397
1123,860,18,1,16,23.275,23275
1124,860,20,1,16,24.256,24256
1125,860,813,1,16,23.427,23427
1126,860,1,1,17,22.862,22862
1127,860,808,1,18,24.579,24579
1128,860,8,1,19,24.881,24881
1129,860,818,1,19,23.203,23203
1130,860,10,1,20,26.322,26322
1131,860,819,1,21,25.303,25303
1132,860,817,2,22,23.257,23257
1133,860,815,1,24,23.882,23882
1134,860,13,2,28,22.528,22528
1135,860,811,2,30,23.777,23777
1136,860,3,2,31,23.017,23017
1137,860,814,2,33,24.579,24579
1138,860,4,2,34,21.910,21910
1139,860,5,2,34,24.580,24580
1140,860,18,2,36,22.837,22837
1141,860,1,2,36,23.464,23464
1142,860,155,2,36,24.162,24162
1143,860,819,2,35,48.984,48984
1144,860,20,2,37,24.131,24131
1145,860,17,2,37,22.915,22915
1146,860,813,2,37,23.166,23166
1147,860,8,2,37,23.310,23310
1148,860,818,2,37,23.569,23569
1149,860,10,2,36,25.046,25046
1150,860,13,3,37,22.103,22103
1151,860,5,3,37,28.888,28888
1152,860,817,3,38,24.348,24348
1153,860,811,3,47,30.888,30888
1154,860,819,3,51,17.088,17088
1155,861,815,1,1,25.671,25671
1156,861,811,1,1,31.006,31006
1157,861,814,1,2,23.988,23988
1158,861,13,1,3,24.034,24034
1159,861,10,1,3,25.096,25096
1160,861,819,1,3,29.317,29317
1161,861,18,1,4,24.305,24305
1162,861,4,1,4,24.653,24653
1163,861,807,1,4,23.856,23856
1164,861,817,1,4,25.470,25470
1165,861,808,1,4,24.718,24718
1166,861,5,1,4,32.670,32670
1167,861,1,1,5,24.271,24271
1168,861,17,1,5,24.569,24569
1169,861,20,1,5,25.658,25658
1170,861,3,1,5,25.600,25600
1171,861,813,1,5,25.535,25535
1172,861,8,1,5,27.602,27602
1173,861,155,1,5,28.122,28122
1174,861,30,1,5,24.831,24831
1175,861,811,2,7,26.269,26269
1176,861,18,2,13,25.922,25922
1177,861,3,2,13,25.199,25199
1178,861,8,2,13,24.927,24927
1179,861,155,2,13,26.255,26255
1180,861,37,1,13,15.684,15684
1181,861,808,2,13,29.359,29359
1182,861,10,2,13,25.660,25660
1183,861,811,3,13,24.980,24980
1184,861,1,2,14,27.961,27961
1185,861,4,2,14,22.864,22864
1186,861,17,2,14,26.337,26337
1187,861,13,2,14,24.420,24420
1188,861,814,2,14,22.856,22856
1189,861,813,2,14,21.621,21621
1190,861,30,2,14,24.094,24094
1191,861,817,2,14,24.539,24539
1192,861,5,2,14,25.130,25130
1193,861,815,2,15,24.520,24520
1194,861,20,2,15,24.057,24057
1195,861,818,1,15,24.216,24216
1196,861,807,2,15,23.549,23549
1197,861,819,2,15,36.542,36542
1198,861,39,1,15,36.876,36876
1199,861,18,3,15,36.517,36517
1200,861,813,3,15,23.974,23974
1201,861,37,2,16,38.887,38887
1202,861,5,3,23,34.109,34109
1203,861,18,4,24,23.509,23509
1204,861,817,3,25,22.610,22610
1205,861,3,3,26,23.050,23050
1206,861,13,3,27,23.130,23130
1207,861,817,4,37,23.648,23648
1208,861,39,2,37,27.700,27700
1209,861,13,4,38,26.934,26934
1210,861,5,4,38,23.782,23782
1211,861,17,3,39,23.195,23195
1212,861,814,3,39,22.175,22175
1213,861,811,4,39,23.824,23824
1214,861,30,3,39,22.163,22163
1215,861,813,4,39,23.409,23409
1216,861,3,4,39,23.231,23231
1217,861,18,5,39,23.477,23477
1218,861,808,3,39,30.335,30335
1219,861,10,3,39,25.390,25390
1220,861,4,3,40,22.534,22534
1221,861,819,3,39,32.224,32224
1222,861,20,3,40,22.998,22998
1223,861,8,3,40,25.041,25041
1224,861,818,2,40,23.343,23343
1225,861,807,3,40,23.358,23358
1226,861,155,3,40,23.662,23662
1227,861,37,3,39,28.483,28483
1228,861,815,3,41,24.543,24543
1229,861,1,3,41,26.338,26338
1230,861,20,4,47,25.884,25884
1231,862,4,2,27,20.136,20136
1232,862,8,2,28,21.494,21494
1233,862,818,2,28,23.623,23623
1234,862,5,2,28,22.606,22606
1235,862,811,2,29,21.323,21323
1236,862,808,2,29,22.007,22007
1237,862,807,2,30,21.027,21027
1238,862,5,3,29,37.748,37748
1239,862,20,2,31,21.146,21146
1240,862,154,2,32,25.835,25835
1241,862,37,2,31,23.488,23488
1242,862,814,2,32,21.006,21006
1243,862,813,2,33,21.229,21229
1244,862,817,2,33,22.318,22318
1245,862,39,2,32,23.151,23151
1246,862,3,2,34,20.645,20645
1247,862,17,3,34,20.471,20471
1248,862,815,2,35,22.565,22565
1249,862,10,2,36,21.515,21515
1250,862,819,2,37,23.579,23579
1251,862,1,3,38,20.177,20177
1252,862,4,3,38,20.024,20024
1253,862,155,3,38,21.795,21795
1254,862,18,3,39,26.618,26618
1255,862,13,2,41,20.051,20051
1256,862,818,3,41,22.531,22531
1257,862,819,3,48,13.981,13981
1258,862,17,1,6,20.474,20474
1259,862,155,1,9,21.551,21551
1260,862,20,1,9,21.449,21449
1261,862,807,1,9,32.407,32407
1262,862,8,1,10,21.433,21433
1263,862,1,1,10,20.903,20903
1264,862,808,1,10,21.851,21851
1265,862,18,1,11,20.563,20563
1266,862,154,1,11,21.184,21184
1267,862,814,1,11,20.387,20387
1268,862,813,1,11,21.569,21569
1269,862,818,1,11,22.835,22835
1270,862,30,1,12,21.746,21746
1271,862,4,1,12,20.296,20296
1272,862,811,1,12,21.184,21184
1273,862,5,1,12,22.713,22713
1274,862,3,1,13,21.113,21113
1275,862,815,1,16,23.009,23009
1276,862,39,1,16,24.937,24937
1277,862,817,1,17,21.884,21884
1278,862,37,1,17,23.634,23634
1279,862,13,1,18,20.250,20250
1280,862,10,1,18,21.327,21327
1281,862,819,1,19,22.306,22306
1282,862,17,2,21,20.377,20377
1283,862,1,2,22,20.691,20691
1284,862,18,2,24,20.474,20474
1285,862,155,2,25,21.012,21012
1286,863,5,1,1,25.047,25047
1287,863,817,1,7,25.829,25829
1288,863,18,1,8,23.016,23016
1289,863,13,1,8,23.557,23557
1290,863,3,1,8,22.228,22228
1291,863,1,1,9,28.341,28341
1292,863,17,1,9,22.236,22236
1293,863,4,1,9,22.094,22094
1294,863,815,1,9,23.408,23408
1295,863,811,1,9,23.405,23405
1296,863,30,1,9,21.979,21979
1297,863,807,1,9,22.413,22413
1298,863,37,1,9,24.241,24241
1299,863,154,1,10,23.246,23246
1300,863,818,1,10,22.763,22763
1301,863,808,1,10,23.411,23411
1302,863,10,1,10,23.423,23423
1303,863,39,1,10,25.896,25896
1304,863,20,1,11,22.017,22017
1305,863,8,1,11,22.412,22412
1306,863,813,1,11,22.868,22868
1307,863,819,1,12,24.020,24020
1308,863,5,2,13,23.323,23323
1309,863,814,1,14,22.069,22069
1310,863,155,1,14,22.758,22758
1311,863,807,2,19,22.446,22446
1312,863,815,2,21,23.428,23428
1313,863,39,2,21,25.204,25204
1314,863,18,2,22,22.270,22270
1315,863,3,2,22,22.903,22903
1316,863,13,2,22,21.963,21963
1317,863,37,2,22,23.420,23420
1318,863,17,2,23,22.649,22649
1319,863,1,2,23,30.622,30622
1320,863,4,2,23,23.449,23449
1321,863,813,2,23,22.330,22330
1322,863,30,2,23,22.105,22105
1323,863,808,2,23,23.421,23421
1324,863,817,2,23,22.295,22295
1325,863,10,2,23,29.648,29648
1326,863,8,2,24,22.362,22362
1327,863,811,2,24,22.310,22310
1328,863,20,2,25,22.717,22717
1329,863,154,2,25,22.896,22896
1330,863,818,2,25,23.353,23353
1331,863,5,3,25,23.639,23639
1332,863,155,2,31,25.590,25590
1333,863,814,2,33,22.483,22483
1334,863,39,3,32,26.417,26417
1335,863,3,3,36,21.888,21888
1336,863,1,3,36,23.696,23696
1337,863,807,3,36,22.560,22560
1338,863,18,3,37,22.616,22616
1339,863,4,3,37,23.207,23207
1340,863,815,3,37,22.924,22924
1341,863,30,3,37,22.192,22192
1342,863,13,3,38,21.938,21938
1343,863,811,3,38,22.796,22796
1344,863,817,3,38,22.495,22495
1345,863,5,4,38,23.173,23173
1346,863,20,3,39,21.800,21800
1347,863,8,3,39,22.597,22597
1348,863,17,3,39,21.705,21705
1349,863,10,3,38,22.933,22933
1350,863,808,3,39,23.167,23167
1351,863,37,3,38,24.520,24520
1352,863,154,3,40,22.763,22763
1353,863,818,3,40,22.241,22241
1354,863,39,4,45,24.317,24317
1355,863,155,3,50,24.674,24674
1356,863,18,4,53,23.943,23943
1357,864,815,1,1,21.864,21864
1358,864,17,1,6,20.119,20119
1359,864,20,1,7,19.745,19745
1360,864,155,1,8,22.260,22260
1361,864,3,1,9,20.502,20502
1362,864,18,1,9,20.333,20333
1363,864,814,1,9,19.987,19987
1364,864,4,1,10,19.456,19456
1365,864,154,1,10,20.223,20223
1366,864,30,1,10,20.113,20113
1367,864,818,1,10,20.388,20388
1368,864,13,1,10,20.130,20130
1369,864,807,1,10,20.521,20521
1370,864,808,1,10,24.856,24856
1371,864,37,1,10,22.275,22275
1372,864,813,1,11,20.620,20620
1373,864,8,1,11,19.777,19777
1374,864,817,1,11,21.101,21101
1375,864,39,1,11,21.518,21518
1376,864,5,1,13,21.290,21290
1377,864,1,1,14,21.963,21963
1378,864,10,1,14,21.082,21082
1379,864,819,1,15,20.936,20936
1380,864,17,2,17,24.864,24864
1381,864,815,2,17,21.055,21055
1382,864,807,2,19,20.558,20558
1383,864,37,2,19,22.135,22135
1384,864,3,2,22,20.059,20059
1385,864,39,2,22,22.515,22515
1386,864,814,2,23,21.680,21680
1387,864,818,2,23,22.645,22645
1388,864,813,2,24,20.218,20218
1389,864,18,2,25,21.061,21061
1390,864,817,2,25,20.114,20114
1391,864,4,2,26,20.028,20028
1392,864,154,2,26,21.215,21215
1393,864,155,2,26,20.381,20381
1394,864,10,2,26,20.902,20902
1395,864,8,2,27,21.301,21301
1396,864,20,2,27,19.624,19624
1397,864,5,2,27,22.566,22566
1398,864,819,2,27,21.338,21338
1399,864,13,2,28,13.259,13259
1400,864,808,2,28,23.072,23072
1401,864,13,3,29,19.699,19699
1402,864,20,3,30,13.335,13335
1403,864,1,2,35,19.980,19980
1404,864,37,3,35,21.543,21543
1405,864,815,3,37,28.531,28531
1406,864,18,3,38,19.888,19888
1407,864,807,3,39,20.515,20515
1408,864,817,3,39,20.059,20059
1409,864,3,3,40,20.197,20197
1410,864,17,3,40,20.129,20129
1411,864,818,3,40,20.460,20460
1412,864,813,3,41,22.829,22829
1413,864,155,3,41,21.311,21311
1414,864,20,4,42,26.143,26143
1415,864,814,3,42,19.867,19867
1416,864,4,3,44,20.105,20105
1417,864,5,3,43,21.275,21275
1418,864,808,3,44,21.817,21817
1419,864,13,4,45,22.645,22645
1420,864,8,3,48,20.073,20073
1421,864,10,3,47,20.669,20669
1422,864,154,3,51,21.035,21035
1423,864,37,4,51,21.471,21471
1424,865,155,1,1,28.390,28390
1425,865,808,1,3,39.391,39391
1426,865,818,1,17,26.063,26063
1427,865,3,1,27,24.874,24874
1428,865,17,1,29,25.566,25566
1429,865,1,1,29,25.748,25748
1430,865,8,1,29,26.380,26380
1431,865,807,1,29,26.447,26447
1432,865,811,1,29,26.410,26410
1433,865,39,1,29,27.306,27306
1434,865,4,1,30,25.220,25220
1435,865,5,1,30,26.066,26066
1436,865,10,1,30,25.567,25567
1437,865,13,1,31,24.993,24993
1438,865,819,1,33,27.186,27186
1439,865,30,1,34,25.117,25117
1440,865,815,1,34,25.666,25666
1441,865,814,1,35,25.642,25642
1442,865,18,1,38,25.219,25219
1443,865,815,2,39,19.677,19677
1444,865,817,1,40,25.335,25335
1445,865,20,1,46,25.079,25079
1446,865,10,2,54,36.503,36503
1447,865,818,2,70,26.157,26157
1448,865,5,2,73,31.293,31293
1449,865,39,2,74,26.973,26973
1450,866,13,1,12,21.128,21128
1451,866,814,1,13,21.489,21489
1452,866,30,1,13,21.807,21807
1453,866,18,1,15,21.748,21748
1454,866,20,1,16,21.639,21639
1455,866,818,1,16,22.278,22278
1456,866,1,1,17,21.375,21375
1457,866,17,1,17,21.199,21199
1458,866,817,1,17,21.689,21689
1459,866,5,1,17,21.733,21733
1460,866,808,1,18,21.888,21888
1461,866,4,1,19,21.133,21133
1462,866,3,1,19,21.222,21222
1463,866,154,1,21,21.830,21830
1464,866,807,1,21,24.583,24583
1465,866,811,1,23,22.781,22781
1466,866,155,1,24,21.453,21453
1467,866,10,1,24,25.520,25520
1468,866,819,1,28,23.291,23291
1469,866,813,1,29,22.704,22704
1470,866,18,2,33,21.845,21845
1471,866,3,2,38,21.179,21179
1472,866,8,1,40,21.534,21534
1473,866,815,1,41,21.407,21407
1474,866,807,2,42,23.660,23660
1475,866,5,2,42,21.704,21704
1476,866,30,2,43,22.524,22524
1477,866,818,2,43,23.163,23163
1478,866,808,2,43,21.403,21403
1479,866,814,2,44,21.734,21734
1480,866,818,3,47,14.641,14641
1481,866,1,2,50,22.530,22530
1482,866,17,2,52,21.254,21254
1483,866,18,3,52,21.363,21363
1484,866,13,2,58,21.115,21115
1485,866,817,2,58,21.558,21558
1486,866,20,2,63,22.428,22428
1487,867,18,1,10,20.246,20246
1488,867,815,1,10,21.032,21032
1489,867,13,1,11,20.498,20498
1490,867,819,1,11,31.636,31636
1491,867,5,1,12,21.040,21040
1492,867,1,1,13,19.355,19355
1493,867,808,1,13,20.726,20726
1494,867,155,1,14,23.071,23071
1495,867,8,1,14,21.879,21879
1496,867,813,1,14,21.342,21342
1497,867,807,1,14,21.198,21198
1498,867,817,1,14,21.209,21209
1499,867,37,1,14,23.127,23127
1500,867,4,1,15,19.789,19789
1501,867,39,1,15,22.930,22930
1502,867,20,1,16,20.357,20357
1503,867,154,1,16,20.479,20479
1504,867,818,1,17,21.303,21303
1505,867,30,1,19,20.477,20477
1506,867,17,1,19,20.246,20246
1507,867,3,1,20,20.625,20625
1508,867,155,2,20,25.719,25719
1509,867,811,1,20,28.440,28440
1510,867,814,1,23,20.295,20295
1511,867,811,2,24,14.659,14659
1512,867,815,2,25,20.904,20904
1513,867,808,2,25,21.224,21224
1514,867,18,2,26,19.640,19640
1515,867,13,2,27,20.126,20126
1516,867,5,2,27,24.445,24445
1517,867,154,2,28,23.183,23183
1518,867,1,2,28,31.081,31081
1519,867,4,2,28,20.718,20718
1520,867,8,2,28,21.103,21103
1521,867,813,2,28,21.525,21525
1522,867,807,2,28,20.332,20332
1523,867,808,3,28,21.407,21407
1524,867,20,2,29,20.023,20023
1525,867,37,2,28,23.125,23125
1526,867,819,2,28,22.838,22838
1527,867,39,2,29,26.370,26370
1528,867,13,3,34,39.041,39041
1529,867,817,2,37,22.597,22597
1530,867,17,2,38,20.222,20222
